id,name,nba_player_id,overall,photo_url,player_page_url
"P0482","Tristan Vukcevic","1641774","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1641774.png","https://www.nba.com/player/1641774"
"P0483","Dean Wade","1629731","74","https://cdn.nba.com/headshots/nba/latest/1040x760/1629731.png","https://www.nba.com/player/1629731"
"P0484","Franz Wagner","1630532","86","https://cdn.nba.com/headshots/nba/latest/1040x760/1630532.png","https://www.nba.com/player/1630532"
"P0485","Moritz Wagner","1629021","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1629021.png","https://www.nba.com/player/1629021"
"P0486","Jabari Walker","1631133","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631133.png","https://www.nba.com/player/1631133"
"P0487","Jarace Walker","1641716","","https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png","https://www.nba.com/player/1641716"
"P0488","Cason Wallace","1641717","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1641717.png","https://www.nba.com/player/1641717"
"P0489","Keaton Wallace","1630811","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1630811.png","https://www.nba.com/player/1630811"
"P0490","Jordan Walsh","1641775","70","https://cdn.nba.com/headshots/nba/latest/1040x760/1641775.png","https://www.nba.com/player/1641775"
"P0491","Ja'Kobe Walter","1642266","74","https://cdn.nba.com/headshots/nba/latest/1040x760/1642266.png","https://www.nba.com/player/1642266"
"P0492","Kel'el Ware","1642276","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1642276.png","https://www.nba.com/player/1642276"
"P0493","P.J. Washington","1629023","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1629023.png","https://www.nba.com/player/1629023"
"P0494","Lindy Waters III","1630322","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630322.png","https://www.nba.com/player/1630322"
"P0495","Trendon Watford","1630570","","https://cdn.nba.com/headshots/nba/latest/1040x760/1630570.png","https://www.nba.com/player/1630570"
"P0496","Jamir Watkins","1642364","","https://cdn.nba.com/headshots/nba/latest/1040x760/1642364.png","https://www.nba.com/player/1642364"
"P0497","Peyton Watson","1631212","75","https://cdn.nba.com/headshots/nba/latest/1040x760/1631212.png","https://www.nba.com/player/1631212"
"P0498","Jaylen Wells","1642377","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1642377.png","https://www.nba.com/player/1642377"
"P0499","Victor Wembanyama","1641705","95","https://cdn.nba.com/headshots/nba/latest/1040x760/1641705.png","https://www.nba.com/player/1641705"
"P0500","Blake Wesley","1631104","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631104.png","https://www.nba.com/player/1631104"
"P0501","Russell Westbrook","201566","","https://cdn.nba.com/headshots/nba/latest/1040x760/201566.png","https://www.nba.com/player/201566"
"P0502","Coby White","1629632","","https://cdn.nba.com/headshots/nba/latest/1040x760/1629632.png","https://www.nba.com/player/1629632"
"P0503","Derrick White","1628401","84","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","https://www.nba.com/player/1628401"
"P0504","Cam Whitmore","1641715","74","https://cdn.nba.com/headshots/nba/latest/1040x760/1641715.png","https://www.nba.com/player/1641715"
"P0505","Aaron Wiggins","1630598","77","https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png","https://www.nba.com/player/1630598"
"P0506","Andrew Wiggins","203952","80","https://cdn.nba.com/headshots/nba/latest/1040x760/203952.png","https://www.nba.com/player/203952"
"P0507","Amari Williams","1642873","69","https://cdn.nba.com/headshots/nba/latest/1040x760/1642873.png","https://www.nba.com/player/1642873"
"P0508","Brandon Williams","1630314","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1630314.png","https://www.nba.com/player/1630314"
"P0509","Cody Williams","1642262","72","https://cdn.nba.com/headshots/nba/latest/1040x760/1642262.png","https://www.nba.com/player/1642262"
"P0510","Grant Williams","1629684","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1629684.png","https://www.nba.com/player/1629684"
"P0511","Jalen Williams","1631114","90","https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png","https://www.nba.com/player/1631114"
"P0512","Jaylin Williams","1631119","75","https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png","https://www.nba.com/player/1631119"
"P0513","Kenrich Williams","1629026","76","https://cdn.nba.com/headshots/nba/latest/1040x760/1629026.png","https://www.nba.com/player/1629026"
"P0514","Mark Williams","1631109","","https://cdn.nba.com/headshots/nba/latest/1040x760/1631109.png","https://www.nba.com/player/1631109"
"P0515","Patrick Williams","1630172","75","https://cdn.nba.com/headshots/nba/latest/1040x760/1630172.png","https://www.nba.com/player/1630172"
"P0516","Ziaire Williams","1630533","75","https://cdn.nba.com/headshots/nba/latest/1040x760/1630533.png","https://www.nba.com/player/1630533"
"P0517","Robert Williams III","1629057","","https://cdn.nba.com/headshots/nba/latest/1040x760/1629057.png","https://www.nba.com/player/1629057"
"P0518","Vince Williams Jr.","1631246","73","https://cdn.nba.com/headshots/nba/latest/1040x760/1631246.png","https://www.nba.com/player/1631246"
"P0519","Zion Williamson","1629627","87","https://cdn.nba.com/headshots/nba/latest/1040x760/1629627.png","https://www.nba.com/player/1629627"
"P0520","Jalen Wilson","1630592","74","https://cdn.nba.com/headshots/nba/latest/1040x760/1630592.png","https://www.nba.com/player/1630592"
"P0521","James Wiseman","1630164","72","https://cdn.nba.com/headshots/nba/latest/1040x760/1630164.png","https://www.nba.com/player/1630164"
"P0522","Danny Wolf","1642874","71","https://cdn.nba.com/headshots/nba/latest/1040x760/1642874.png","https://www.nba.com/player/1642874"
"P0523","Guerschon Yabusele","1627824","77","https://cdn.nba.com/headshots/nba/latest/1040x760/1627824.png","https://www.nba.com/player/1627824"
"P0524","Yang Hansen","1642905","","https://cdn.nba.com/headshots/nba/latest/1040x760/1642905.png","https://www.nba.com/player/1642905"
"P0525","Jahmir Young","1642443","67","https://cdn.nba.com/headshots/nba/latest/1040x760/1642443.png","https://www.nba.com/player/1642443"
"P0526","Trae Young","1629027","88","https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png","https://www.nba.com/player/1629027"
"P0527","Chris Youngblood","1642959","","https://cdn.nba.com/headshots/nba/latest/1040x760/1642959.png","https://www.nba.com/player/1642959"
"P0528","Rocco Zikarsky","1642911","68","https://cdn.nba.com/headshots/nba/latest/1040x760/1642911.png","https://www.nba.com/player/1642911"
"P0529","Ivica Zubac","1627826","87","https://cdn.nba.com/headshots/nba/latest/1040x760/1627826.png","https://www.nba.com/player/1627826"
"P0530","N’Faly Dante","None","68","https://cdn.nba.com/headshots/nba/latest/1040x760/1642368.png","https://www.2kratings.com/players/n’faly-dante"
"P0531","Nikola Djurisic","None","68","None","https://www.2kratings.com/players/nikola-djurisic"
"P0532","Eli N’Diaye","None","68","None","https://www.2kratings.com/players/eli-n’diaye"
"P0533","Vasilije Micic","None","75","None","https://www.hoopshype.com/nba-2k/players/vasilije-micic/830652/"
"P0534","Bol Bol","None","75","None","https://www.hoopshype.com/nba-2k/players/bol-bol/1134730/"
"P0535","Damion Lee","None","74","None","https://www.hoopshype.com/nba-2k/players/damion-lee/609081/"
"P0536","TyTy Washington Jr.","None","71","None","https://www.hoopshype.com/nba-2k/players/tyty-washington-jr./1340789/"
"P0537","EJ Harkless","None","67","https://www.gannett-cdn.com/content-pipeline-sports-images/sports2/nba/logos/26.png?format=png8&auto=webp&quality=85,75&width=30","/nba-2k/players/ej-harkless/1136744/"
"P0538","Malcolm Brogdon","None","80","None","None"
"P0539","Alexandre Sarr","None","75","https://cdn.nba.com/headshots/nba/latest/1040x760/1642259.png","None"
"P0540","Richaun Holmes","None","74","None","None"
"P0541","JT Thor","None","71","None","None"
"P0542","Jaylen Martin","None","67","None","None"
"P0543","Yuki Kawamura","None","68","https://www.nba2klab.com/assets/images/players/yuki-kawamura.png","https://www.nba2klab.com/players/yuki-kawamura"
"P0544","Cameron Thomas","None","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1630560.png","https://www.nba2klab.com/players/cameron-thomas"
"P0545","Nicolas Claxton","None","79","https://cdn.nba.com/headshots/nba/latest/1040x760/1629651.png","https://www.nba2klab.com/players/nicolas-claxton"
"P0546","Terence Mann","None","75","https://www.nba2klab.com/assets/images/players/terence-mann.png","https://www.nba2klab.com/players/terence-mann"
"P0547","Keon Johnson","None","74","https://www.nba2klab.com/assets/images/players/keon-johnson.png","https://www.nba2klab.com/players/keon-johnson"
"P0548","Dario Whitehead","None","72","https://www.nba2klab.com/assets/images/players/dario-whitehead.png","https://www.nba2klab.com/players/dario-whitehead"
"P0549","Ricky Council IV","None","72","https://www.nba2klab.com/assets/images/players/ricky-council-iv.png","https://www.nba2klab.com/players/ricky-council-iv"
"P0550","Drew Timme","None","70","https://www.nba2klab.com/assets/images/players/drew-timme.png","https://www.nba2klab.com/players/drew-timme"
"P0551","Spencer Dinwiddie","None","76","https://www.nba2klab.com/assets/images/players/spencer-dinwiddie.png","https://www.nba2klab.com/players/spencer-dinwiddie"
"P0552","Daniel Gaffford","None","80","https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png","https://www.nba2klab.com/teams/dallas-mavericks/daniel-gaffford"
"P0553","Shake Milton","None","72","None","None"
"P0554","Alex Len","None","71","None","None"
"P0555","Markieff Morris","None","70","None","None"
"P0556","Stephon Curry","None","94","https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png","https://www.nba2klab.com/teams/golden-state-warriors/stephon-curry"
"P0557","Jahmai Mashack","None","68","https://www.nba2klab.com/images/players/jahmai-mashack.png","https://www.nba2klab.com/players/jahmai-mashack"
"P0558","Josh Richardson","None","75","https://nba.2k.com/assets/players/josh-richardson.png","https://nba.2k.com/players/josh-richardson"
"P0559","Kira Lewis Jr.","None","74","https://nba.2k.com/assets/players/kira-lewis-jr.png","https://nba.2k.com/players/kira-lewis-jr"
"P0560","Matt Ryan","None","72","https://nba.2k.com/assets/players/matt-ryan.png","https://nba.2k.com/players/matt-ryan"
"P0561","Dereon Seabron","None","71","https://nba.2k.com/assets/players/dereon-seabron.png","https://nba.2k.com/players/dereon-seabron"
"P0562","Terence Davis","None","71","https://www.nba2klab.com/_next/image?url=https%3A%2F%2Fcdn.nba2klab.com%2Fplayer-portraits%2Fterence-davis.png&w=384&q=75","https://www.nba2klab.com/players/terence-davis"
"P0563","Ulrich Chomche","None","68","https://www.nba2klab.com/_next/image?url=https%3A%2F%2Fres.cloudinary.com%2Fnba2klab%2Fimage%2Fupload%2Fv1757545680%2F2026%2FNBA%2FRoster%2FPlayers%2FUlrich-Chomche-68.png&w=640&q=75","https://www.nba2klab.com/teams/toronto-raptors/ulrich-chomche"
"P0564","MarJon Beauchamp","None","73","None","https://www.2kratings.com/players/marjon-beauchamp"
"P0565","Malik Beasley","None","78","None","https://www.2kratings.com/players/malik-beasley"
"P0566","Ben Simmons","None","77","None","https://www.2kratings.com/players/ben-simmons"
"P0567","Malcolm Brogdon","None","77","None","https://www.2kratings.com/players/malcolm-brogdon"
"P0568","Cameron Payne","None","75","None","https://www.2kratings.com/players/cameron-payne"
"P0569","Torrey Craig","None","74","None","https://www.2kratings.com/players/torrey-craig"
"P0570","DaQuan Jeffries","None","74","None","https://www.2kratings.com/players/daquan-jeffries"
"P0571","Brandon Boston Jr.","None","74","None","https://www.2kratings.com/players/brandon-boston-jr"
"P0572","Trey Lyles","None","74","None","https://www.2kratings.com/players/trey-lyles"
"P0573","Shake Milton","None","74","None","https://www.2kratings.com/players/shake-milton"
"P0574","Seth Curry","None","74","None","https://www.2kratings.com/players/seth-curry"
"P0575","Alec Burks","None","74","None","https://www.2kratings.com/players/alec-burks"
"P0576","Bojan Bogdanovic","None","74","https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png","https://www.2kratings.com/players/bojan-bogdanovic"
"P0577","Dalano Banton","None","73","None","https://www.2kratings.com/players/dalano-banton"
"P0578","Garrison Mathews","None","73","None","https://www.2kratings.com/players/garrison-mathews"
"P0579","Kenyon Martin Jr.","None","73","None","https://www.2kratings.com/players/kenyon-martin-jr"
"P0580","Reggie Jackson","None","73","None","https://www.2kratings.com/players/reggie-jackson"
"P0581","Damion Lee","None","73","None","https://www.2kratings.com/players/damion-lee"
"P0582","Delon Wright","None","73","None","https://www.2kratings.com/players/delon-wright"
"P0583","Bol Bol","None","73","None","https://www.2kratings.com/players/bol-bol"
"P0584","Jae Crowder","None","73","None","https://www.2kratings.com/players/jae-crowder"
"P0585","Richaun Holmes","None","73","None","https://www.2kratings.com/players/richaun-holmes"
"P0586","Dariq Whitehead","None","72","None","https://www.2kratings.com/players/dariq-whitehead"
"P0587","Cory Joseph","None","72","None","https://www.2kratings.com/players/cory-joseph"
"P0588","Jalen McDaniels","None","72","None","https://www.2kratings.com/players/jalen-mcdaniels"
"P0589","Daniel Theis","None","72","None","https://www.2kratings.com/players/daniel-theis"
"P0590","Jared Butler","None","72","None","https://www.2kratings.com/players/jared-butler"
"P0591","Lonnie Walker IV","None","72","None","https://www.2kratings.com/players/lonnie-walker-iv"
"P0592","Elfrid Payton","None","72","None","https://www.2kratings.com/players/elfrid-payton"
"P0593","Christian Wood","None","72","None","https://www.2kratings.com/players/christian-wood"
"P0594","Cam Reddish","None","72","None","https://www.2kratings.com/players/cam-reddish"
"P0595","Kessler Edwards","None","72","None","https://www.2kratings.com/players/kessler-edwards"
"P0596","Micah Potter","None","71","None","https://www.2kratings.com/players/micah-potter"
"P0597","Chris Duarte","None","71","None","https://www.2kratings.com/players/chris-duarte"
"P0598","Jaden Springer","None","71","None","https://www.2kratings.com/players/jaden-springer"
"P0599","Jared Rhoden","None","71","None","https://www.2kratings.com/players/jared-rhoden"
"P0600","Vlatko Cancar","None","71","None","https://www.2kratings.com/players/vlatko-cancar"
"P0601","Trevelin Queen","None","71","None","https://www.2kratings.com/players/trevelin-queen"
"P0602","David Roddy","None","71","None","https://www.2kratings.com/players/david-roddy"
"P0603","Patty Mills","None","71","None","https://www.2kratings.com/players/patty-mills"
"P0604","Josh Richardson","None","71","None","https://www.2kratings.com/players/josh-richardson"
"P0605","Killian Hayes","None","71","None","https://www.2kratings.com/players/killian-hayes"
"P0606","Jeff Dowtin","None","71","None","https://www.2kratings.com/players/jeff-dowtin"
"P0607","Mo Bamba","None","71","None","https://www.2kratings.com/players/mo-bamba"
"P0608","Talen Horton-Tucker","None","71","None","https://www.2kratings.com/players/talen-horton-tucker"
"P0609","P.J. Tucker","None","71","None","https://www.2kratings.com/players/pj-tucker"
"P0610","Terry Taylor","None","71","None","https://www.2kratings.com/players/terry-taylor"
"P0611","Markelle Fultz","None","71","None","https://www.2kratings.com/players/markelle-fultz"
"P0612","Lamar Stevens","None","71","None","https://www.2kratings.com/players/lamar-stevens"
"P0613","Chuma Okeke","None","70","None","https://www.2kratings.com/players/chuma-okeke"
"P0614","Alex Reese","None","70","None","https://www.2kratings.com/players/alex-reese"
"P0615","Cole Swider","None","70","None","https://www.2kratings.com/players/cole-swider"
"P0616","Patrick Baldwin Jr.","None","70","None","https://www.2kratings.com/players/patrick-baldwin-jr"
"P0617","Lester Quinones","None","70","None","https://www.2kratings.com/players/lester-quinones"
"P0618","P.J. Dozier","None","70","None","https://www.2kratings.com/players/pj-dozier"
"P0619","Kevin Knox II","None","70","None","https://www.2kratings.com/players/kevin-knox-ii"
"P0620","Kylor Kelley","None","70","None","https://www.2kratings.com/players/kylor-kelley"
"P0621","Johnny Davis","None","70","None","https://www.2kratings.com/players/johnny-davis"
"P0622","Jalen Hood-Schifino","None","70","None","https://www.2kratings.com/players/jalen-hood-schifino"
"P0623","Maxwell Lewis","None","70","None","https://www.2kratings.com/players/maxwell-lewis"
"P0624","Oshae Brissett","None","70","None","https://www.2kratings.com/players/oshae-brissett"
"P0625","Alex Len","None","70","None","https://www.2kratings.com/players/alex-len"
"P0626","Jaylen Nowell","None","70","None","https://www.2kratings.com/players/jaylen-nowell"
"P0627","JT Thor","None","70","None","https://www.2kratings.com/players/jt-thor"
"P0628","TyTy Washington","None","70","None","https://www.2kratings.com/players/tyty-washington"
"P0629","Stanley Umude","None","70","None","https://www.2kratings.com/players/stanley-umude"
"P0630","Malachi Flynn","None","70","None","https://www.2kratings.com/players/malachi-flynn"
"P0631","Kai Jones","None","70","None","https://www.2kratings.com/players/kai-jones"
"P0632","Bruno Fernando","None","70","None","https://www.2kratings.com/players/bruno-fernando"
"P0633","Taj Gibson","None","70","None","https://www.2kratings.com/players/taj-gibson"
"P0634","Jahlil Okafor","None","70","None","https://www.2kratings.com/players/jahlil-okafor"
"P0635","Cody Zeller","None","70","None","https://www.2kratings.com/players/cody-zeller"
"P0636","Matt Ryan","None","70","None","https://www.2kratings.com/players/matt-ryan"
"P0637","Wendell Moore Jr.","None","70","None","https://www.2kratings.com/players/wendell-moore-jr"
"P0638","Moses Brown","None","70","None","https://www.2kratings.com/players/moses-brown"
"P0639","James Johnson","None","70","None","https://www.2kratings.com/players/james-johnson"
"P0640","Tristan Thompson","None","70","None","https://www.2kratings.com/players/tristan-thompson"
"P0641","Josh Christopher","None","70","None","https://www.2kratings.com/players/josh-christopher"
"P0642","Nate Williams","None","69","None","https://www.2kratings.com/players/nate-williams"
"P0643","Justin Minaya","None","69","None","https://www.2kratings.com/players/justin-minaya"
"P0644","Reece Beekman","None","69","None","https://www.2kratings.com/players/reece-beekman"
"P0645","Dillon Jones","None","69","None","https://www.2kratings.com/players/dillon-jones"
"P0646","David Duke Jr.","None","69","None","https://www.2kratings.com/players/david-duke-jr"
"P0647","Tyler Smith","None","69","None","https://www.2kratings.com/players/tyler-smith"
"P0648","Daishen Nix","None","69","None","https://www.2kratings.com/players/daishen-nix"
"P0649","Mason Jones","None","69","None","https://www.2kratings.com/players/mason-jones"
"P0650","Jason Preston","None","69","None","https://www.2kratings.com/players/jason-preston"
"P0651","Eugene Omoruyi","None","69","None","https://www.2kratings.com/players/eugene-omoruyi"
"P0652","Skal Labissiere","None","69","None","https://www.2kratings.com/players/skal-labissiere"
"P0653","Kendall Brown","None","69","None","https://www.2kratings.com/players/kendall-brown"
"P0654","DJ Steward","None","68","None","https://www.2kratings.com/players/dj-steward"
"P0655","Javante McCoy","None","68","None","https://www.2kratings.com/players/javante-mccoy"
"P0656","Taze Moore","None","68","None","https://www.2kratings.com/players/taze-moore"
"P0657","Tristen Newton","None","68","None","https://www.2kratings.com/players/tristen-newton"
"P0658","Marcus Garrett","None","68","None","https://www.2kratings.com/players/marcus-garrett"
"P0659","Isaiah Mobley","None","68","None","https://www.2kratings.com/players/isaiah-mobley"
"P0660","Phillip Wheeler","None","68","None","https://www.2kratings.com/players/phillip-wheeler"
"P0661","Seth Lundy","None","68","None","https://www.2kratings.com/players/seth-lundy"
"P0662","Adama Sanogo","None","68","None","https://www.2kratings.com/players/adama-sanogo"
"P0663","D.J. Carton","None","68","None","https://www.2kratings.com/players/dj-carton"
"P0664","Malevy Leons","None","68","None","https://www.2kratings.com/players/malevy-leons"
"P0665","Taran Armstrong","None","67","None","https://www.2kratings.com/players/taran-armstrong"
"P0666","Jamaree Bouyea","None","67","None","https://www.2kratings.com/players/jamaree-bouyea"
"P0667","Jazian Gortman","None","67","None","https://www.2kratings.com/players/jazian-gortman"
"P0668","Braxton Key","None","67","None","https://www.2kratings.com/players/braxton-key"
"P0669","Jalen Crutcher","None","67","None","https://www.2kratings.com/players/jalen-crutcher"
"P0670","Alondes Williams","None","67","None","https://www.2kratings.com/players/alondes-williams"
"P0671","Alex Ducas","None","67","None","https://www.2kratings.com/players/alex-ducas"
"P0672","Cui Yongxi","None","67","None","https://www.2kratings.com/players/cui-yongxi"
